DATETIME,BTC_USD,BTC_USD_GDAX,RHsell, RHbuy
2018-04-14 14:46:39.141382,8057.79,8048.85,"$8,042.36","$8,074.60"
2018-04-14 14:46:45.936428,8057.79,8048.85,"$8,042.36","$8,074.60"
2018-04-14 14:46:52.867424,8057.79,8048.85,"$8,041.67","$8,073.91"
2018-04-14 14:46:59.700411,8058.28,8048.85,"$8,041.67","$8,073.91"
2018-04-14 14:47:06.597859,8058.53,8048.85,"$8,041.67","$8,073.91"
2018-04-14 14:47:13.362913,8058.53,8048.85,"$8,042.41","$8,074.65"
2018-04-14 14:47:20.288230,8059.82,8050,"$8,042.41","$8,074.65"
2018-04-14 14:47:27.148710,8058.5,8050,"$8,042.41","$8,074.65"
2018-04-14 14:47:33.916490,8058.5,8049.32,"$8,042.38","$8,074.62"
2018-04-14 14:47:40.797169,8058.48,8049.32,"$8,042.38","$8,074.62"
2018-04-14 14:47:47.611020,8058.77,8049.32,"$8,042.38","$8,074.62"
2018-04-14 14:47:54.438833,8058.77,8049.32,"$8,042.23","$8,074.47"
2018-04-14 14:48:01.319600,8058.18,8049.33,"$8,042.06","$8,074.30"
2018-04-14 14:48:08.179255,8058.18,8049.33,"$8,042.06","$8,074.30"
2018-04-14 14:48:14.936676,8058.18,8049.32,"$8,042.06","$8,074.30"
2018-04-14 14:48:21.786331,8057.61,8049.32,"$8,041.49","$8,073.73"
2018-04-14 14:48:28.587479,8058.99,8049.32,"$8,042.06","$8,074.30"
2018-04-14 14:48:35.465321,8058.99,8049.32,"$8,041.49","$8,073.73"
2018-04-14 14:48:42.333274,8058.41,8049.95,"$8,042.29","$8,074.53"
2018-04-14 14:48:49.149052,8057.02,8049.95,"$8,040.91","$8,073.13"
2018-04-14 14:48:55.972337,8057.02,8049.32,"$8,040.91","$8,073.13"
2018-04-14 14:49:02.766813,8058.26,8049.32,"$8,040.91","$8,073.13"
2018-04-14 14:49:09.674601,8058.2,8049.99,"$8,041.87","$8,074.11"
2018-04-14 14:49:16.533860,8058.2,8049.99,"$8,041.87","$8,074.11"
2018-04-14 14:49:23.319842,8058.85,8049.99,"$8,042.64","$8,074.88"
2018-04-14 14:49:30.319065,8058.59,8049.99,"$8,042.64","$8,074.88"
2018-04-14 14:49:37.170022,8058.59,8049.99,"$8,042.64","$8,074.88"
2018-04-14 14:49:44.005509,8058.15,8049.99,"$8,042.03","$8,074.27"
2018-04-14 14:49:50.840304,8057.81,8050,"$8,042.03","$8,074.27"
2018-04-14 14:49:57.621113,8059.09,8050,"$8,042.03","$8,074.27"
2018-04-14 14:50:04.534659,8059.09,8050,"$8,042.97","$8,075.21"
2018-04-14 14:50:11.363464,8058.9,8050,"$8,042.97","$8,075.21"
2018-04-14 14:50:18.225007,8058.9,8050,"$8,042.78","$8,075.02"
2018-04-14 14:50:25.155988,8058.9,8050,"$8,042.78","$8,075.02"
2018-04-14 14:50:32.045752,8057.23,8050,"$8,042.78","$8,075.02"
2018-04-14 14:50:38.907398,8057.65,8050,"$8,041.53","$8,073.77"
2018-04-14 14:50:45.793085,8057.65,8049.99,"$8,041.53","$8,073.77"
2018-04-14 14:50:52.626659,8057.74,8049.99,"$8,041.53","$8,073.77"
2018-04-14 14:50:59.493425,8057.73,8049.99,"$8,041.61","$8,073.85"
2018-04-14 14:51:06.288306,8057.73,8049.99,"$8,041.61","$8,073.85"
2018-04-14 14:51:13.158753,8057.11,8049.99,"$8,041.61","$8,073.85"
2018-04-14 14:51:19.991317,8057.79,8049.99,"$8,041.63","$8,073.87"
2018-04-14 14:51:26.795644,8057.79,8050,"$8,041.63","$8,073.87"
2018-04-14 14:51:33.562984,8059.78,8050,"$8,041.63","$8,073.87"
2018-04-14 14:51:40.391549,8059.1,8050,"$8,042.98","$8,075.22"
2018-04-14 14:51:47.371431,8059.1,8050,"$8,042.98","$8,075.22"
2018-04-14 14:51:54.142323,8060.12,8050,"$8,042.98","$8,075.22"
2018-04-14 14:52:00.984496,8060.22,8050,"$8,044.10","$8,076.34"
2018-04-14 14:52:07.904371,8060.22,8049.99,"$8,043.76","$8,076.00"
2018-04-14 14:52:15.092844,8059.84,8049.99,"$8,043.76","$8,076.00"
2018-04-14 14:52:21.968855,8060.34,8050.16,"$8,043.89","$8,076.13"
2018-04-14 14:52:28.761286,8059.06,8050.16,"$8,043.89","$8,076.13"
2018-04-14 14:52:35.606796,8059.06,8050.15,"$8,043.89","$8,076.13"
2018-04-14 14:52:42.458917,8059.11,8050.15,"$8,042.99","$8,075.23"
2018-04-14 14:52:49.321826,8059.02,8050.15,"$8,042.95","$8,075.19"
2018-04-14 14:52:56.201728,8059.02,8050.15,"$8,042.95","$8,075.19"
2018-04-14 14:53:03.416391,8058.81,8050.15,"$8,042.64","$8,074.88"
2018-04-14 14:53:10.244956,8056.39,8050.15,"$8,042.64","$8,074.88"
2018-04-14 14:53:17.157248,8056.39,8050.15,"$8,042.64","$8,074.88"
2018-04-14 14:53:24.029169,8057.33,8050.15,"$8,041.03","$8,073.25"
2018-04-14 14:53:30.904995,8058.05,8050.16,"$8,041.03","$8,073.25"
2018-04-14 14:53:37.800137,8058.05,8050.16,"$8,041.03","$8,073.25"
2018-04-14 14:53:44.609980,8058.09,8050.16,"$8,041.97","$8,074.21"
2018-04-14 14:53:51.519440,8058.04,8050.16,"$8,041.97","$8,074.21"
2018-04-14 14:53:58.383140,8058.04,8052.12,"$8,041.97","$8,074.21"
2018-04-14 14:54:05.218101,8058.01,8052.12,"$8,042.14","$8,074.38"
2018-04-14 14:54:12.073891,8058.98,8057.12,"$8,042.38","$8,074.62"
2018-04-14 14:54:19.458947,8055.02,8057.12,"$8,042.86","$8,075.10"
2018-04-14 14:54:26.193883,8055.02,8050.15,"$8,040.80","$8,073.02"
2018-04-14 14:54:33.613323,8056.86,8050.15,"$8,040.80","$8,073.02"
2018-04-14 14:54:40.496183,8054.35,8050.15,"$8,038.28","$8,070.50"
2018-04-14 14:54:47.483112,8054.35,8050.15,"$8,038.28","$8,070.50"
2018-04-14 14:54:54.402489,8055.41,8050.16,"$8,038.28","$8,070.50"
2018-04-14 14:55:01.301298,8055.79,8050.16,"$8,039.68","$8,071.90"
2018-04-14 14:55:08.614181,8055.79,8050.15,"$8,039.68","$8,071.90"
2018-04-14 14:55:15.479447,8055.69,8050.15,"$8,039.68","$8,071.90"
2018-04-14 14:55:22.474945,8056.33,8050.15,"$8,040.26","$8,072.48"
2018-04-14 14:55:29.246019,8056.33,8050.15,"$8,041.56","$8,073.80"
2018-04-14 14:55:36.094322,8057.64,8051.95,"$8,041.56","$8,073.80"
2018-04-14 14:55:43.047308,8057.31,8051.95,"$8,041.56","$8,073.80"
2018-04-14 14:55:49.858512,8057.31,8051.94,"$8,041.67","$8,073.91"
2018-04-14 14:55:56.718424,8057.79,8051.94,"$8,041.67","$8,073.91"
2018-04-14 14:56:03.533804,8057.89,8051.94,"$8,041.67","$8,073.91"
2018-04-14 14:56:10.575269,8058.2,8051.94,"$8,042.08","$8,074.32"
2018-04-14 14:56:17.455853,8058.2,8051.95,"$8,042.08","$8,074.32"
2018-04-14 14:56:24.431931,8058.36,8051.95,"$8,042.08","$8,074.32"
2018-04-14 14:56:31.260359,8058.36,8051.94,"$8,041.33","$8,073.55"
2018-04-14 14:56:38.126502,8058.36,8051.94,"$8,041.33","$8,073.55"
2018-04-14 14:56:45.004803,8058.33,8051.95,"$8,041.33","$8,073.55"
2018-04-14 14:56:51.841260,8058.3,8051.95,"$8,042.22","$8,074.46"
2018-04-14 14:56:58.636937,8058.3,8051.95,"$8,042.22","$8,074.46"
2018-04-14 14:57:05.433863,8057.23,8051.95,"$8,042.22","$8,074.46"
2018-04-14 14:57:12.329607,8057.29,8051.95,"$8,041.12","$8,073.34"
2018-04-14 14:57:19.127248,8057.29,8051.95,"$8,041.12","$8,073.34"
2018-04-14 14:57:26.020266,8057.39,8051.95,"$8,041.12","$8,073.34"
2018-04-14 14:57:32.824696,8058.41,8051.95,"$8,041.06","$8,073.28"
2018-04-14 14:57:39.634384,8058.41,8051.94,"$8,041.06","$8,073.28"
2018-04-14 14:57:46.447673,8057.15,8051.94,"$8,041.06","$8,073.28"
2018-04-14 14:57:53.281270,8058.3,8051.94,"$8,041.04","$8,073.26"
2018-04-14 14:58:00.109027,8058.3,8051.94,"$8,041.04","$8,073.26"
2018-04-14 14:58:06.919445,8058.39,8051.94,"$8,042.27","$8,074.51"
2018-04-14 14:58:13.721787,8058.39,8051.94,"$8,042.39","$8,074.63"
2018-04-14 14:58:20.971575,8058.39,8051.95,"$8,042.39","$8,074.63"
2018-04-14 14:58:27.778581,8058.42,8051.95,"$8,042.31","$8,074.55"
2018-04-14 14:58:34.615554,8058.64,8051.94,"$8,042.31","$8,074.55"
2018-04-14 14:58:41.408592,8058.65,8051.94,"$8,042.31","$8,074.55"
2018-04-14 14:58:48.246221,8058.65,8051.94,"$8,042.53","$8,074.77"
2018-04-14 14:58:55.158577,8059.27,8051.94,"$8,042.53","$8,074.77"
2018-04-14 14:59:01.923524,8059.75,8051.95,"$8,042.53","$8,074.77"
2018-04-14 14:59:08.688048,8059.75,8051.95,"$8,043.63","$8,075.87"
2018-04-14 14:59:15.704653,8059.71,8051.94,"$8,043.63","$8,075.87"
2018-04-14 14:59:22.584442,8060.02,8051.94,"$8,043.63","$8,075.87"
2018-04-14 14:59:29.405059,8060.02,8051.95,"$8,043.63","$8,075.87"
2018-04-14 14:59:36.263083,8060.2,8051.95,"$8,043.63","$8,075.87"
2018-04-14 14:59:43.102425,8060.75,8051.94,"$8,044.12","$8,076.36"
2018-04-14 14:59:49.936701,8060.75,8051.94,"$8,044.12","$8,076.36"
2018-04-14 14:59:56.801778,8060.74,8051.94,"$8,044.12","$8,076.36"
2018-04-14 15:00:03.615204,8062.56,8051.94,"$8,044.62","$8,076.86"
2018-04-14 15:00:10.615250,8062.56,8051.96,"$8,046.43","$8,078.69"
2018-04-14 15:00:17.539373,8064.52,8051.96,"$8,046.67","$8,078.93"
2018-04-14 15:00:24.371016,8064.64,8052,"$8,048.39","$8,080.65"
2018-04-14 15:00:31.216552,8064.64,8052,"$8,048.39","$8,080.65"
2018-04-14 15:00:38.116999,8065.8,8051.99,"$8,049.67","$8,081.93"
2018-04-14 15:00:45.005004,8064.94,8051.99,"$8,049.67","$8,081.93"
2018-04-14 15:00:51.823717,8064.33,8052,"$8,048.81","$8,081.07"
2018-04-14 15:00:58.737938,8064.33,8052,"$8,048.81","$8,081.07"
2018-04-14 15:01:05.519834,8064.76,8052,"$8,048.81","$8,081.07"
2018-04-14 15:01:12.416935,8065.95,8052,"$8,048.63","$8,080.89"
2018-04-14 15:01:19.219408,8065.95,8055.19,"$8,049.82","$8,082.08"
2018-04-14 15:01:26.265150,8066.12,8055.19,"$8,049.82","$8,082.08"
2018-04-14 15:01:33.081757,8066.07,8055.19,"$8,049.82","$8,082.08"
2018-04-14 15:01:39.971387,8066.07,8055.19,"$8,031.21","$8,063.41"
2018-04-14 15:01:46.889218,8066.91,8055.19,"$8,031.21","$8,063.41"
2018-04-14 15:01:53.766181,8067.58,8055.19,"$8,031.21","$8,063.41"
2018-04-14 15:02:00.643090,8067.58,8055.19,"$8,031.21","$8,063.41"
2018-04-14 15:02:07.508491,8065.39,8055.19,"$8,032.70","$8,064.91"
2018-04-14 15:02:14.420557,8065.62,8058.42,"$8,033.95","$8,066.16"
2018-04-14 15:02:21.237638,8065.62,8058.42,"$8,036.48","$8,068.69"
2018-04-14 15:02:28.187978,8066.59,8059.28,"$8,035.09","$8,064.78"
2018-04-14 15:02:35.055981,8066.81,8059.28,"$8,035.09","$8,064.78"
2018-04-14 15:02:41.912608,8066.81,8059.27,"$8,036.48","$8,068.70"
2018-04-14 15:02:48.735851,8066.69,8059.27,"$8,035.72","$8,067.94"
2018-04-14 15:02:55.637981,8067.78,8059.27,"$8,036.70","$8,068.92"
2018-04-14 15:03:02.536858,8067.78,8059.27,"$8,034.87","$8,067.09"
2018-04-14 15:03:09.366303,8066.6,8059.28,"$8,035.95","$8,068.16"
2018-04-14 15:03:16.206064,8066.6,8059.28,"$8,035.80","$8,068.02"
2018-04-14 15:03:23.112063,8066.6,8059.28,"$8,038.38","$8,070.61"
2018-04-14 15:03:29.995776,8069.26,8059.28,"$8,038.35","$8,070.58"
2018-04-14 15:03:36.828266,8068.86,8060.05,"$8,039.72","$8,071.95"
2018-04-14 15:03:43.712956,8068.86,8060.05,"$8,039.72","$8,071.95"
2018-04-14 15:03:50.634892,8069.15,8060.05,"$8,039.72","$8,071.95"
2018-04-14 15:03:57.562136,8069.57,8060.05,"$8,039.81","$8,072.04"
2018-04-14 15:04:04.335548,8069.57,8062.2,"$8,039.59","$8,071.82"
2018-04-14 15:04:11.163931,8071.27,8062.2,"$8,038.08","$8,070.31"
2018-04-14 15:04:18.167298,8071.81,8063,"$8,038.00","$8,070.22"
2018-04-14 15:04:25.007882,8071.81,8063,"$8,038.00","$8,070.22"
2018-04-14 15:04:31.800958,8071.39,8063,"$8,040.32","$8,072.56"
2018-04-14 15:04:38.695878,8072.07,8063,"$8,040.32","$8,072.56"
2018-04-14 15:04:45.809186,8072.07,8063,"$8,040.32","$8,072.56"
2018-04-14 15:04:52.648028,8072.07,8063,"$8,040.33","$8,072.56"
2018-04-14 15:04:59.509935,8072.06,8063,"$8,040.33","$8,072.56"
2018-04-14 15:05:06.976688,8072.05,8063,"$8,040.34","$8,072.57"
2018-04-14 15:05:13.808165,8072.05,8063,"$8,038.67","$8,072.45"
2018-04-14 15:05:20.704153,8072.47,8063,"$8,038.67","$8,072.45"
2018-04-14 15:05:27.541128,8072.84,8062.99,"$8,038.67","$8,072.45"
2018-04-14 15:05:34.432342,8072.84,8062.99,"$8,038.67","$8,072.46"
2018-04-14 15:05:41.233957,8072.84,8063,"$8,038.67","$8,072.46"
2018-04-14 15:05:48.039090,8073.13,8063,"$8,038.67","$8,072.46"
2018-04-14 15:05:54.952893,8073.13,8063,"$8,038.67","$8,071.60"
2018-04-14 15:06:01.818724,8072.76,8063,"$8,038.67","$8,071.60"
2018-04-14 15:06:08.679077,8072.5,8063,"$8,039.37","$8,071.61"
2018-04-14 15:06:15.622217,8072.5,8063,"$8,040.66","$8,072.90"
2018-04-14 15:06:22.649199,8072.5,8063,"$8,039.51","$8,071.74"
2018-04-14 15:06:29.471560,8073.02,8063,"$8,039.51","$8,071.74"
2018-04-14 15:06:36.357923,8075.07,8063,"$8,040.27","$8,072.50"
2018-04-14 15:06:43.250479,8075.07,8063,"$8,044.10","$8,076.35"
2018-04-14 15:06:50.001006,8076.31,8063,"$8,039.69","$8,071.92"
2018-04-14 15:06:56.705773,8076.02,8063,"$8,039.69","$8,071.92"
2018-04-14 15:07:03.618785,8076.02,8062.99,"$8,040.05","$8,072.28"
2018-04-14 15:07:10.475041,8076.14,8062.99,"$8,040.05","$8,072.28"
2018-04-14 15:07:17.266526,8076.45,8063,"$8,044.85","$8,077.1 1"
2018-04-14 15:07:24.101663,8076.45,8063,"$8,044.58","$8,076.83"
2018-04-14 15:07:30.957576,8077.06,8063,"$8,038.79","$8,076.61"
2018-04-14 15:07:37.804634,8078.4,8063,"$8,044.87","$8,077.12"
2018-04-14 15:07:44.739442,8078.4,8063,"$8,044.60","$8,076.85"
2018-04-14 15:07:51.546586,8076.5,8063,"$8,044.60","$8,076.85"
2018-04-14 15:07:58.370388,8078.1,8062.99,"$8,044.60","$8,076.85"
2018-04-14 15:08:05.389931,8078.1,8062.99,"$8,043.87","$8,076.12"
2018-04-14 15:08:12.242999,8077.67,8063,"$8,043.62","$8,075.87"
2018-04-14 15:08:19.028321,8077.61,8063,"$8,044.12","$8,076.37"
2018-04-14 15:08:25.900832,8077.61,8062.99,"$8,043.39","$8,075.63"
2018-04-14 15:08:32.794952,8076.59,8062.99,"$8,043.39","$8,075.63"
2018-04-14 15:08:39.720531,8076.9,8062.99,"$8,043.39","$8,075.63"
2018-04-14 15:08:46.561824,8076.9,8062.99,"$8,043.38","$8,075.63"
2018-04-14 15:08:53.338584,8076.86,8063,"$8,043.38","$8,075.63"
2018-04-14 15:09:00.175208,8077.01,8063,"$8,043.22","$8,075.46"
2018-04-14 15:09:07.004303,8077.01,8063,"$8,043.16","$8,075.40"
2018-04-14 15:09:13.819894,8077.33,8063,"$8,043.36","$8,075.61"
2018-04-14 15:09:20.654071,8079.05,8063,"$8,044.36","$8,076.62"
2018-04-14 15:09:27.456927,8079.05,8063,"$8,043.42","$8,075.66"
2018-04-14 15:09:34.252974,8079.05,8065.28,"$8,044.96","$8,077.21"
2018-04-14 15:09:41.104674,8078.75,8065.28,"$8,044.96","$8,077.21"
2018-04-14 15:09:47.935823,8076.63,8066.1,"$8,044.96","$8,077.21"
2018-04-14 15:09:54.716827,8076.63,8066.1,"$8,045.08","$8,077.33"
2018-04-14 15:10:01.675885,8077.68,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:08.579804,8077.18,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:15.702415,8077.18,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:22.503903,8076.23,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:29.434273,8074.54,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:36.305856,8074.54,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:43.219473,8074.87,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:50.055342,8073.68,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:10:56.924526,8073.68,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:03.809475,8073.51,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:10.562308,8074.58,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:11:17.461413,8074.58,8066.1,"$8,042.90","$8,075.15"
2018-04-14 15:11:24.318357,8074.57,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:31.172577,8077.73,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:37.988027,8079.56,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:44.850766,8079.56,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:51.701401,8079.76,8066.09,"$8,042.90","$8,075.15"
2018-04-14 15:11:58.552801,8079.79,8066.09,"$8,044.33","$8,076.58"
2018-04-14 15:12:05.425218,8079.79,8066.11,"$8,044.66","$8,076.91"
2018-04-14 15:12:12.322845,8079.1,8066.11,"$8,045.10","$8,077.36"
2018-04-14 15:12:19.107484,8080,8066.99,"$8,045.10","$8,077.36"
2018-04-14 15:12:25.867664,8080,8066.99,"$8,045.10","$8,077.36"
2018-04-14 15:12:32.804040,8080.45,8066.99,"$8,045.12","$8,077.38"
2018-04-14 15:12:39.605487,8078.88,8066.99,"$8,045.12","$8,077.38"
2018-04-14 15:12:46.684208,8078.88,8067,"$8,044.83","$8,077.08"
2018-04-14 15:12:53.505055,8077.16,8067,"$8,045.03","$8,077.28"
2018-04-14 15:13:00.304983,8076.6,8067,"$8,044.78","$8,077.03"
2018-04-14 15:13:07.189833,8076.6,8067,"$8,044.78","$8,077.03"
2018-04-14 15:13:13.948401,8077.55,8067,"$8,044.85","$8,077.1 1"
2018-04-14 15:13:20.813508,8077.57,8067,"$8,044.89","$8,077.14"
2018-04-14 15:13:27.628058,8077.57,8067.07,"$8,044.89","$8,077.14"
2018-04-14 15:13:34.486306,8079.41,8067.07,"$8,044.89","$8,077.14"
2018-04-14 15:13:41.302727,8079.67,8067.07,"$8,044.89","$8,077.14"
2018-04-14 15:13:48.189763,8079.67,8067.07,"$8,044.89","$8,077.14"
2018-04-14 15:13:54.996525,8079.2,8067.07,"$8,044.89","$8,077.14"
2018-04-14 15:14:01.938498,8079.02,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:08.715154,8079.29,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:15.548284,8079.29,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:22.349350,8076.82,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:29.151372,8075.35,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:35.943127,8075.35,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:42.724584,8076.72,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:49.590191,8076.88,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:14:56.409215,8076.88,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:15:03.273076,8076.58,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:15:10.094046,8077.18,8067.07,"$8,042.86","$8,074.65"
2018-04-14 15:15:16.933549,8077.18,8067.07,"$8,042.89","$8,075.13"
2018-04-14 15:15:23.773255,8076.65,8067.07,"$8,042.89","$8,075.13"
2018-04-14 15:15:30.685499,8077.23,8067.07,"$8,042.89","$8,075.13"
2018-04-14 15:15:37.538524,8077.23,8067.07,"$8,042.89","$8,075.13"
2018-04-14 15:15:44.369078,8077.23,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:15:51.152630,8076.6,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:15:58.015911,8076.6,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:05.532463,8076.86,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:12.365263,8074.48,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:19.943701,8075.4,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:27.129892,8075.4,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:16:33.960382,8075.26,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:16:40.781212,8075.39,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:47.619452,8075.39,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:16:54.380591,8074.79,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:17:01.242054,8074.79,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:17:08.135760,8074.79,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:17:15.052048,8074.21,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:17:21.852457,8072.56,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:17:28.659955,8072.56,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:17:35.529105,8072.78,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:17:42.568608,8073.07,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:17:49.379819,8073.07,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:17:56.431398,8073.07,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:03.287473,8075.37,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:18:10.071546,8075.37,8067.06,"$8,042.88","$8,075.12"
2018-04-14 15:18:16.971758,8076.76,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:23.889277,8076.15,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:30.704348,8075.98,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:37.535388,8075.98,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:44.421049,8075.63,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:51.205880,8075.52,8067.07,"$8,042.88","$8,075.12"
2018-04-14 15:18:57.990509,8075.52,8067.06,"$8,042.87","$8,075.12"
2018-04-14 15:19:04.843629,8075.4,8067.06,"$8,042.87","$8,075.12"
2018-04-14 15:19:11.736644,8075.77,8067.06,"$8,042.87","$8,075.12"
2018-04-14 15:19:18.579124,8075.77,8067.06,"$8,042.80","$8,075.04"
2018-04-14 15:19:25.413979,8075.72,8067.05,"$8,042.47","$8,074.72"
2018-04-14 15:19:32.316593,8075.66,8067.05,"$8,042.47","$8,074.71"
2018-04-14 15:19:39.194297,8075.66,8067.06,"$8,042.09","$8,072.64"
2018-04-14 15:19:46.094297,8075.33,8067.06,"$8,042.09","$8,072.64"
2018-04-14 15:19:53.000691,8075.04,8063.99,"$8,038.56","$8,070.79"
2018-04-14 15:19:59.864944,8075.04,8063.99,"$8,033.87","$8,066.08"
2018-04-14 15:20:06.836259,8073.97,8060.6,"$8,033.88","$8,066.09"
2018-04-14 15:20:13.651596,8071.83,8060.6,"$8,031.08","$8,063.28"
2018-04-14 15:20:20.759153,8071.83,8060.6,"$8,036.58","$8,068.29"
2018-04-14 15:20:27.654155,8071.11,8060.6,"$8,036.58","$8,068.79"
2018-04-14 15:20:34.619432,8071.74,8060.61,"$8,035.84","$8,068.06"
2018-04-14 15:20:41.469947,8071.88,8060.61,"$8,034.51","$8,066.72"
2018-04-14 15:20:48.260782,8071.88,8060.61,"$8,034.48","$8,066.69"
2018-04-14 15:20:55.016563,8070.43,8060.61,"$8,034.50","$8,066.71"
2018-04-14 15:21:02.238612,8071.53,8060.6,"$8,035.21","$8,067.43"
2018-04-14 15:21:09.054302,8071.53,8060.6,"$8,030.73","$8,062.93"
2018-04-14 15:21:15.902294,8070.36,8057.83,"$8,033.35","$8,065.55"
2018-04-14 15:21:22.737853,8070.33,8057.83,"$8,035.03","$8,067.24"
2018-04-14 15:21:29.536234,8070.33,8057.83,"$8,035.03","$8,067.24"
2018-04-14 15:21:36.318524,8071.54,8057.83,"$8,033.43","$8,065.64"
2018-04-14 15:21:43.184993,8071.4,8057.83,"$8,033.41","$8,065.62"
2018-04-14 15:21:50.014645,8071.4,8057.83,"$8,032.16","$8,064.36"
2018-04-14 15:21:56.859577,8071.19,8057.83,"$8,032.17","$8,064.37"
2018-04-14 15:22:04.228115,8069.41,8057.83,"$8,031.13","$8,063.32"
2018-04-14 15:22:10.985932,8069.41,8057.83,"$8,033.79","$8,065.99"
2018-04-14 15:22:17.715913,8069.35,8057.83,"$8,032.39","$8,064.59"
2018-04-14 15:22:24.788625,8070.01,8057.83,"$8,031.43","$8,063.63"
2018-04-14 15:22:31.635007,8070.01,8057.83,"$8,032.40","$8,064.61"
2018-04-14 15:22:38.438819,8068.44,8055,"$8,032.40","$8,064.61"
2018-04-14 15:22:45.419389,8070.27,8055,"$8,032.41","$8,064.62"
2018-04-14 15:22:52.288827,8070.27,8055.01,"$8,032.41","$8,064.62"
2018-04-14 15:22:59.135036,8069.81,8055.01,"$8,032.41","$8,064.62"
2018-04-14 15:23:06.129235,8069.17,8055.01,"$8,032.41","$8,064.62"
2018-04-14 15:23:12.982057,8069.17,8055.01,"$8,032.41","$8,064.62"
2018-04-14 15:23:19.836051,8068.25,8055.01,"$8,029.40","$8,061.59"
2018-04-14 15:23:26.677799,8069.92,8055.01,"$8,029.40","$8,061.59"
2018-04-14 15:23:33.420067,8069.92,8048.91,"$8,029.40","$8,061.59"
2018-04-14 15:23:40.285705,8067.16,8048.91,"$8,029.48","$8,061.67"
